comment,training_program,facility,lecturer,others
Tôi cảm thấy không thoải mái khi phải làm việc với một số người khác vì họ thường xuyên có những lời nói tiếng sét ánh sáng.,0,0,0,1
Tôi cảm thấy không thoải mái khi phải trao đổi với người khác vì họ thường xuyên có những quan điểm tiêu cực.,0,0,0,1
Tôi cảm thấy không thể kết nối với tính cách của anh ta.,0,0,0,1
Tôi cảm thấy không được kính trọng với những lời nói của anh ta với tôi.,0,0,0,1
Tôi cảm thấy lại ghét kẻ ụy mị và chỉ biết kẻo kế hoạch của mình.,0,0,0,1
Tôi cảm thấy may mắn khi được học tập trong một trường đại học tốt như vậy.,0,3,0,0
Tôi cảm thấy mình như đang sống trong một khách sạn cao cấp khi ở trong kí túc xá của trường.,0,3,0,0
Tôi cảm thấy mình đang ở trong một nơi sang trọng và hiện đại khi đến trường.,0,3,0,0
Tôi cảm thấy mệt mỏi và chán nản bởi những trở ngại trong việc sử dụng cơ sở vật chất của trường tôi trong quá trình nghiên cứu.,0,1,0,0
Tôi cảm thấy phụ huynh tôi đã đổ tiền ra học tập tại trường tôi một cách lãng phí bởi cơ sở vật chất kém chất lượng.,0,1,0,0
Tôi cảm thấy rơi vào tình huống khó xử khi phải làm việc với những người khác không không quan tâm đến ý kiến của tôi.,0,0,0,1
Tôi cảm thấy rất an toàn khi sử dụng các dịch vụ và tiện ích của trường.,0,3,0,0
Tôi cảm thấy rất an toàn và thoải mái trong các khu vực sinh hoạt của trường.,0,3,0,0
Tôi cảm thấy rất chán với việc phải đến trường mỗi ngày vì không có đủ nhà ở sinh viên nào cho tôi ở gần trường.,0,1,0,0
Tôi cảm thấy rất có tình yêu đối với trường khi được trải nghiệm cuộc sống và học tập tại đây.,0,3,0,0
Tôi cảm thấy rất hào hứng với các hoạt động ngoại khóa của trường.,0,3,0,0
Tôi cảm thấy rất hạnh phúc và thoải mái khi sử dụng các tiện nghi tại trường.,0,3,0,0
Tôi cảm thấy rất thoải mái khi được học tập tại trường với các hoạt động đa dạng và thú vị cho sinh viên.,0,3,0,0
Tôi cảm thấy rất thoải mái và tiện nghi khi sử dụng các cơ sở vật chất của trường.,0,3,0,0
Tôi cảm thấy rất tiếc khi thời gian học tập tại trường của tôi kết thúc.,0,3,0,0
Tôi cảm thấy rất tự hào khi học tập tại trường.,0,3,0,0
Tôi cảm thấy rất vui khi thấy các phòng học và toa-lét luôn được giữ sạch sẽ và gọn gàng.,0,3,0,0
"Tôi cảm thấy rất vui mừng khi sử dụng các phòng học và các tiện nghi tại trường, có cảm giác như đang ở trong một khách sạn sang trọng.",0,3,0,0
Tôi cảm thấy rất yên tĩnh và an ninh khi sử dụng các cơ sở của trường.,0,2,0,0
Tôi cảm thấy rất ấm áp và thoải mái khi sử dụng phòng sinh hoạt chung.,0,2,0,0
"Tôi cảm thấy rất ấm áp và thoải mái khi đến trường, như đang đến nhà của mình vậy.",0,3,0,0
Tôi cảm thấy thoải mái khi sử dụng nhà vệ sinh của trường.,0,2,0,0
Tôi cảm thấy thoải mái và an toàn khi sử dụng phòng máy tính của trường.,0,2,0,0
Tôi cảm thấy thoải mái và tiện lợi khi sử dụng thư viện của trường.,0,2,0,0
Tôi cảm thấy thất vọng khi thấy rằng trường tôi không có ngân sách đủ để duy trì và cải thiện cơ sở vật chất của mình.,0,1,0,0
Tôi cảm thấy thất vọng vì tôi chưa bao giờ thấy một trường đại học có những cơ sở vật chất đáng mừng như thế này.,0,1,0,0
Tôi cảm thấy thật may mắn khi có anh/chị bên cạnh.,0,0,0,3
Tôi cảm thấy trường có rất nhiều hoạt động văn hóa và truyền thống tốt để sinh viên có thể tham gia.,0,3,0,0
Tôi cảm thấy trường là nơi tuyệt vời để học tập và phát triển bản thân.,0,3,0,0
Tôi cảm thấy trường đang phát triển và đi theo xu hướng mới nhất trong giáo dục.,0,3,0,0
Tôi cảm thấy trường đáp ứng tốt nhu cầu học tập của sinh viên.,0,2,0,0
Tôi cảm thấy tôi đã học được rất nhiều kỹ năng và kiến thức ở trường.,0,3,0,0
Tôi cảm thấy tối giản khi phải nghe anh ta châm chọc và lăng nhục người khác.,0,0,0,1
Tôi cảm thấy tức giận vì anh ta thường xuyên giành cho mình quyền làm cỡi người khác.,0,0,0,1
Tôi cảm thấy đâm rổ với sự nghiêm khắc của anh ta.,0,0,0,1
Tôi hi vọng rằng trường tôi sẽ sớm có sự cải thiện về cơ sở vật chất để đáp ứng được yêu cầu của sinh viên và cải thiện chất lượng giảng dạy.,0,1,0,0
Tôi hi vọng trường tôi sẽ dành nhiều thời gian hơn để cải thiện cơ sở vật chất và nâng cao chất lượng giảng dạy.,0,1,0,0
Tôi hi vọng trường tôi sớm thực hiện các biện pháp cải thiện để nâng cao cơ sở vật chất và học tập được tốt hơn.,0,1,0,0
Tôi hoàn toàn không thích cô ta với thái độ chỉ biết thị phi và vu khống người khác.,0,0,0,1
Tôi hài lòng với những giá trị đã học được tại đây và cảm thấy phấn khích hơn bao giờ hết về tương lai của mình.,0,3,0,0
Tôi không còn hy vọng vào trường tôi khi thấy rằng nó không có đủ cơ sở vật chất để đáp ứng nhu cầu học tập của sinh viên.,0,1,0,0
Tôi không còn tin tưởng vào tài năng của cậu ta nữa.,0,0,0,1
Tôi không có bất kỳ vấn đề nào với thực phẩm ở đây.,0,2,0,0
Tôi không cần phải đi xa để tìm kiếm một phòng học trống phù hợp để học tập.,0,2,0,0
Tôi không muốn giao tiếp với ai như hắn ta – kẻ đa nghi và không tin tưởng ai cả.,0,0,0,1
Tôi không muốn gặp lại kẻ ăn nói chậm chạp kia.,0,0,0,1
Tôi không muốn hợp tác với cô ta nữa.,0,0,0,1
Tôi không muốn kết bạn với người đó.,0,0,0,1
Tôi không muốn liên lạc với ai như hắn ta – tự cho mình đúng và không chấp nhận ý kiến khác.,0,0,0,1
Tôi không muốn lớp học đóng băng vì sự sơ suất của cậu ta.,0,0,0,1
Tôi không muốn phân công công việc cho cậu ta nữa vì sự không chuyên nghiệp.,0,0,0,1
Tôi không muốn tham gia dự án nữa vì cô ta.,0,0,0,1
Tôi không muốn thảo luận với cậu ta nữa.,0,0,0,1
Tôi không muốn thấy cô ta nữa.,0,0,0,1
Tôi không muốn tiếp xúc với ai như hắn ta - độc ác và dễ nổi cáu.,0,0,0,1
Tôi không muốn tiếp xúc với ai như hắn ta – chỉ biết dối trá và không hề tin tưởng ai cả.,0,0,0,1
Tôi không muốn tiếp xúc với ai như hắn ta – nhút nhát và không có ý chí.,0,0,0,1
Tôi không muốn tiếp xúc với ai như hắn ta – và chỉ muốn tránh xa một cách nhanh chóng.,0,0,0,1
Tôi không muốn trở lại trường tôi để học tập bởi các cơ sở vật chất của nó đã gây ảnh hưởng nghiêm trọng đến hoạt động học tập của tôi.,0,1,0,0
Tôi không muốn đứng gần cậu ta vì cảm thấy hắn ta có vẻ rữa mặt.,0,0,0,1
Tôi không thích cách anh ta chủ động quản lý các nhóm mình một cách thô bạo.,0,0,0,1
Tôi không thích cách anh ta giả vờ chăm học.,0,0,0,1
Tôi không thích cách anh ta làm việc nhóm.,0,0,0,1
Tôi không thích cách anh ta thái độ xem thường người khác.,0,0,0,1
Tôi không thích cách anh ta thể hiện lòng tham vô độ.,0,0,0,1
Tôi không thích cách anh ta trả lời câu hỏi của giáo viên.,0,0,0,1
Tôi không thích cách cô ấy nhe răng với giáo viên.,0,0,0,1
Tôi không thích cách hành xử của anh ta với đồng nghiệp của mình.,0,0,0,1
Tôi không thích cơ sở hạ tầng của trường này.,0,1,0,0
Tôi không thể chịu được cách anh ta thể hiện ưu thế của mình.,0,0,0,1
Tôi không thể chịu được sự ngạo mạn của anh ta.,0,0,0,1
Tôi không thể chịu được sự áp đặt của anh ta.,0,0,0,1
Tôi không thể chịu được tính cách của anh ta rất kiêu ngạo.,0,0,0,1
"Tôi không thể chịu được tính cách của anh ta, dù cho anh ta luôn là người nổi tiếng trong lớp.",0,0,0,1
Tôi không thể chịu được việc anh ta luôn tự cho mình là người thông minh nhất.,0,0,0,1
Tôi không thể chịu đựng cái suy nghĩ lạc hậu của cô ấy.,0,0,0,1
Tôi không thể chịu đựng được anh ta - cậu ta chỉ quan tâm đến bản thân mình.,0,0,0,1
Tôi không thể chịu đựng được cô ấy và những câu nói vô văn hoá của mình.,0,0,0,1
Tôi không thể chịu đựng được cô ấy với thái độ liều lĩnh và bất cẩn.,0,0,0,1
Tôi không thể chịu đựng được cô ấy – một nữ sinh vào loại thấy mình rèn học thật tốt.,0,0,0,1
Tôi không thể chịu đựng được sự thiếu trung thực của cậu ta.,0,0,0,1
Tôi không thể chịu đựng được sự thiếu trách nhiệm của cậu ta.,0,0,0,1
Tôi không thể chịu đựng được sự tự cao tự đại của cô ta.,0,0,0,1
Tôi không thể chịu đựng được độ khiếp sợ của cậu ta khi cười.,0,0,0,1
Tôi không thể chừa nổi vẻ mặt thiếu kiềm chế của anh ta.,0,0,0,1
Tôi không thể hiểu được tại sao một số người bạn của tôi luôn cố gắng để làm khó tôi.,0,0,0,1
"Tôi không thể làm việc nhóm với người đó, vì cảm thấy cô ấy không hợp tác.",0,0,0,1
Tôi không thể nào ngồi chung bàn với thanh niên vụng về đó được.,0,0,0,1
Tôi không thể tin là ai lại mong muốn làm bạn với hắn ta.,0,0,0,1
Tôi không thể tin rằng cậu ta đã làm điều đó.,0,0,0,1
Tôi không thể tin tưởng những người bạn của tôi khi cần thiết.,0,0,0,1
Tôi không thể tin được rằng trường tôi đã trả tiền để học lại nhiều lần vẫn không đầu tư vào cơ sở vật chất đầy đủ.,0,1,0,0
Tôi không thể tin được rằng trường tôi ở lại các cơ sở cũ kỹ và thiếu sự tiện nghi.,0,1,0,0
Tôi không thể tìm thấy một chỗ trống để ngồi tại khu vực nhà vệ sinh của trường.,0,1,0,0
Tôi không thể tìm thấy một chỗ để làm việc tập trung khi cần.,0,1,0,0
Tôi không thể tìm thấy một chỗ để ngồi để học ở thư viện đại học này.,0,1,0,0
Tôi không thể tìm thấy phòng học theo đúng thời gian của mình.,0,1,0,0
Tôi không thể đánh giá cao những người bạn của tôi vì họ thường xuyên giả dối.,0,0,0,1
"Tôi không được hưởng lợi bất kỳ phần thưởng nào bởi các đóng góp về cơ sở vật chất cho trường tôi, điều này khiến tôi rất thất vọng và không còn hứng thú học tập.",0,1,0,0
Tôi luôn có thể tìm thấy các thiết bị giáo dục thích hợp tại đây.,0,2,0,0
Tôi luôn cảm thấy an toàn khi ở ký túc xá của trường.,0,3,0,0
Tôi luôn cảm thấy an toàn và thuận tiện hơn khi đi học và làm việc với bạn của tôi.,0,0,0,3
Tôi luôn cảm thấy an toàn và yên tâm khi tìm kiếm khu vực nghỉ ngơi trong trường.,0,2,0,0
Tôi luôn cảm thấy an toàn và được chăm sóc tốt tại cơ sở vật chất của trường.,0,3,0,0
Tôi luôn cảm thấy anh/chị rất trưởng thành và thành công.,0,0,0,3
Tôi luôn cảm thấy anh/chị rất đáng tin cậy.,0,0,0,3
Tôi luôn cảm thấy bị áp lực khi ở gần anh ta.,0,0,0,1
Tôi luôn cảm thấy cảm giác chào đón tại trường và được ủng hộ trong quá trình học tập.,0,3,0,0
Tôi luôn cảm thấy không thoải mái khi ở gần anh ta.,0,0,0,1
Tôi luôn cảm thấy rất thoải mái khi học tại thư viện của trường.,0,3,0,0
Tôi luôn cảm thấy yên tâm và đầy tin tưởng khi làm việc và học tập với bạn của tôi.,0,0,0,3
Tôi luôn cảm thấy được giúp đỡ và hỗ trợ khi làm việc và học tập với bạn của tôi.,0,0,0,3
Tôi luôn cảm thấy được sự cổ vũ từ anh/chị.,0,0,0,3
Tôi luôn cảm thấy được sự ủng hộ của anh/chị.,0,0,0,3
Tôi luôn cảm thấy được động viên và khích lệ khi làm việc và học tập với bạn của tôi.,0,0,0,3
Tôi luôn nhớ đến những kỉ niệm tuyệt vời mà anh/chị đã mang lại.,0,0,0,3
Tôi muốn cảm ơn anh/chị vì đã giúp đỡ tôi trong công việc học tập.,0,0,0,3
